time,sv,ECEF,position,clock,velocity,dclock
2024-05-21 20:30:00,L47,x,5597.591849,0.003713,3613.871452,999999.999999
2024-05-21 20:30:00,L47,z,477.345674,0.003713,-76034.643716,999999.999999
2024-05-21 20:30:00,L47,y,-3918.586774,0.003713,-4286.058314,999999.999999
2024-05-21 21:00:00,L47,x,-1585.056229,0.008033,-52159.14408,999999.999999
2024-05-21 21:00:00,L47,z,-6410.46364,0.008033,26796.675484,999999.999999
2024-05-21 21:00:00,L47,y,1846.963467,0.008033,48223.991415,999999.999999
2024-05-21 21:30:00,L47,z,4866.614209,0.002132,53461.945346,999999.999999
2024-05-21 21:30:00,L47,y,3528.29743,0.002132,-40818.895652,999999.999999
2024-05-21 21:30:00,L47,x,-3270.562606,0.002132,35754.757548,999999.999999
2024-05-21 22:00:00,L47,x,3387.778316,0.005835,12614.661648,999999.999999
2024-05-21 22:00:00,L47,y,-5492.896881,0.005835,-22264.716504,999999.999999
2024-05-21 22:00:00,L47,z,2286.660529,0.005835,-71820.132887,999999.999999
2024-05-21 22:30:00,L47,y,692.128602,-0.000693,68512.054472,999999.999999
2024-05-21 22:30:00,L47,z,-6822.008389,-0.000693,6824.058732,999999.999999
2024-05-21 22:30:00,L47,x,26.090735,-0.000693,-31917.853606,999999.999999
2024-05-21 23:00:00,L47,x,-1941.48651,0.000387,12656.817293,999999.999999
2024-05-21 23:00:00,L47,y,5613.842514,0.000387,-35828.878479,999999.999999
2024-05-21 23:00:00,L47,z,3403.567953,0.000387,66065.055573,999999.999999
2024-05-21 23:30:00,L47,y,-5547.264563,0.004306,-43368.604615,999999.999999
2024-05-21 23:30:00,L47,z,3928.957332,0.004306,-62338.020525,999999.999999
2024-05-21 23:30:00,L47,x,794.916493,0.004306,6456.839492,999999.999999
2024-05-22 00:00:00,L47,x,366.583114,0.003274,-3511.887267,999999.999999
2024-05-22 00:00:00,L47,z,-6738.509775,0.003274,-13644.205725,999999.999999
2024-05-22 00:00:00,L47,y,-1214.406412,0.003274,74579.174997,999999.999999
2024-05-22 00:30:00,L47,x,504.056816,0.002512,-255.235583,999999.999999
2024-05-22 00:30:00,L47,y,6617.768591,0.002512,-18968.991995,999999.999999
2024-05-22 00:30:00,L47,z,1690.985745,0.002512,73833.20536,999999.999999
2024-05-22 01:00:00,L47,x,-1183.710576,0.004715,-13709.735976,999999.999999
2024-05-22 01:00:00,L47,y,-4182.234949,0.004715,-57285.081147,999999.999999
2024-05-22 01:00:00,L47,z,5283.511582,0.004715,-48291.757079,999999.999999
2024-05-22 01:30:00,L47,x,-756.203839,0.00363,22873.136458,999999.999999
2024-05-22 01:30:00,L47,z,-6165.636856,0.00363,-33140.089954,999999.999999
2024-05-22 01:30:00,L47,y,-2902.327304,0.00363,64392.160437,999999.999999
2024-05-22 02:00:00,L47,z,-145.637516,0.000744,76190.445788,999999.999999
2024-05-22 02:00:00,L47,x,3181.62843,0.000744,1994.143194,999999.999999
2024-05-22 02:00:00,L47,y,6066.258064,0.000744,668.93434,999999.999999
2024-05-22 02:30:00,L47,x,-1827.246479,0.008863,-40574.00315,999999.999999
2024-05-22 02:30:00,L47,y,-2090.642505,0.008863,-56611.002606,999999.999999
2024-05-22 02:30:00,L47,z,6250.716385,0.008863,-30725.509313,999999.999999
2024-05-22 03:00:00,L47,x,-2891.318115,0.004506,37948.163259,999999.999999
2024-05-22 03:00:00,L47,y,-3488.839596,0.004506,42586.942044,999999.999999
2024-05-22 03:00:00,L47,z,-5144.904054,0.004506,-50252.325256,999999.999999
2024-05-22 03:30:00,L47,x,5101.365715,0.005906,17659.069704,999999.999999
2024-05-22 03:30:00,L47,y,4130.52701,0.005906,12890.400104,999999.999999
2024-05-22 03:30:00,L47,z,-1971.573196,0.005906,72969.266922,999999.999999
2024-05-22 04:00:00,L47,x,-997.937006,0.003568,-63790.654111,999999.999999
2024-05-22 04:00:00,L47,y,-258.622435,0.003568,-40032.160541,999999.999999
2024-05-22 04:00:00,L47,z,6760.365859,0.003568,-10926.962019,999999.999999
2024-05-22 04:30:00,L47,x,-5135.842154,0.003345,37242.186178,999999.999999
2024-05-22 04:30:00,L47,y,-2558.526411,0.003345,18511.452797,999999.999999
2024-05-22 04:30:00,L47,z,-3750.13096,0.003345,-63735.180352,999999.999999
2024-05-22 05:00:00,L47,x,5588.949487,0.001093,39041.532534,999999.999999
2024-05-22 05:00:00,L47,y,1553.83056,0.001093,10797.697097,999999.999999
2024-05-22 05:00:00,L47,z,-3652.913388,0.001093,64425.732918,999999.999999
2024-05-22 05:30:00,L47,x,803.636271,0.002416,-74375.646501,999999.999999
2024-05-22 05:30:00,L47,y,456.409291,0.002416,-12882.667389,999999.999999
2024-05-22 05:30:00,L47,z,6775.783175,0.002416,9661.805917,999999.999999
2024-05-22 06:00:00,L47,x,-6520.046755,0.004188,22980.431792,999999.999999
2024-05-22 06:00:00,L47,y,-342.450577,0.004188,2260.924679,999999.999999
2024-05-22 06:00:00,L47,z,-2082.159185,0.004188,-72595.11834,999999.999999
2024-05-22 06:30:00,L47,z,-5067.784105,0.004149,51209.724825,999999.999999
2024-05-22 06:30:00,L47,y,-665.896265,0.004149,-6240.98756,999999.999999
2024-05-22 06:30:00,L47,x,4569.811391,0.004149,55834.354806,999999.999999
2024-05-22 07:00:00,L47,y,-307.938873,0.001581,15105.883805,999999.999999
2024-05-22 07:00:00,L47,z,6295.968946,0.001581,29547.320947,999999.999999
2024-05-22 07:00:00,L47,x,2654.60315,0.001581,-68508.889328,999999.999999
2024-05-22 07:30:00,L47,x,-6419.492608,0.004549,3146.967782,999999.999999
2024-05-22 07:30:00,L47,y,2377.667356,0.004549,387.040369,999999.999999
2024-05-22 07:30:00,L47,z,-262.349079,0.004549,-76163.639106,999999.999999
2024-05-22 08:00:00,L47,x,2597.765706,0.003792,59535.873664,999999.999999
2024-05-22 08:00:00,L47,y,-1699.88173,0.003792,-32345.437686,999999.999999
2024-05-22 08:00:00,L47,z,-6113.861616,0.003792,34304.612622,999999.999999
2024-05-22 08:30:00,L47,z,5355.968311,0.003416,47281.989678,999999.999999
2024-05-22 08:30:00,L47,y,-2264.3366,0.003416,33915.046713,999999.999999
2024-05-22 08:30:00,L47,x,3605.190271,0.003416,-49140.963461,999999.999999
2024-05-22 09:00:00,L47,x,-4822.652936,0.007663,-11939.540702,999999.999999
2024-05-22 09:00:00,L47,y,4598.87143,0.007663,13078.333741,999999.999999
2024-05-22 09:00:00,L47,z,1576.685517,0.007663,-74161.826646,999999.999999
2024-05-22 09:30:00,L47,y,-1238.598786,0.001157,-57632.581549,999999.999999
2024-05-22 09:30:00,L47,z,-6716.177676,0.001157,14941.304369,999999.999999
2024-05-22 09:30:00,L47,x,615.500634,0.001157,47070.529701,999999.999999
2024-05-22 10:00:00,L47,x,3085.681042,-0.000272,-24742.3353,999999.999999
2024-05-22 10:00:00,L47,y,-4597.322641,-0.000272,37468.036435,999999.999999
2024-05-22 10:00:00,L47,z,4024.256837,-0.000272,61567.242937,999999.999999
2024-05-22 10:30:00,L47,z,3300.920077,0.005372,-66722.252978,999999.999999
2024-05-22 10:30:00,L47,y,5522.29879,0.005372,34077.328281,999999.999999
2024-05-22 10:30:00,L47,x,-2337.221218,0.005372,-14062.453116,999999.999999
2024-05-22 11:00:00,L47,x,-447.711878,0.004505,22076.837251,999999.999999
2024-05-22 11:00:00,L47,y,381.566324,0.004505,-72398.474209,999999.999999
2024-05-22 11:00:00,L47,z,-6831.71982,0.004505,-5500.84081,999999.999999
2024-05-22 11:30:00,L47,x,1152.109951,-6.6e-05,-5696.456294,999999.999999
2024-05-22 11:30:00,L47,y,-6310.214379,-6.6e-05,26203.544056,999999.999999
2024-05-22 11:30:00,L47,z,2397.324057,-6.6e-05,71354.891668,999999.999999
2024-05-22 12:00:00,L47,y,4892.050607,0.00529,53343.639121,999999.999999
2024-05-22 12:00:00,L47,z,4783.366251,0.00529,-54395.417031,999999.999999
2024-05-22 12:00:00,L47,x,66.926561,0.00529,-658.953316,999999.999999
2024-05-22 12:30:00,L47,x,-69.732168,-0.000907,-6617.107301,999999.999999
2024-05-22 12:30:00,L47,y,2320.87172,-0.000907,-71183.649426,999999.999999
2024-05-22 12:30:00,L47,z,-6451.694261,-0.000907,-25555.808076,999999.999999
2024-05-22 13:00:00,L47,y,-6649.916409,0.004286,6869.679907,999999.999999
2024-05-22 13:00:00,L47,z,594.190245,0.004286,75917.266742,999999.999999
2024-05-22 13:00:00,L47,x,-1535.273335,0.004286,125.659372,999999.999999
2024-05-22 13:30:00,L47,x,1470.679921,0.002509,24048.373566,999999.999999
2024-05-22 13:30:00,L47,y,3103.297349,0.002509,61389.088614,999999.999999
2024-05-22 13:30:00,L47,z,5915.459637,0.002509,-38093.53718,999999.999999
2024-05-22 14:00:00,L47,y,3595.399245,0.003025,-55084.439218,999999.999999
2024-05-22 14:00:00,L47,z,-5603.045358,0.003025,-43778.963854,999999.999999
2024-05-22 14:00:00,L47,x,1639.163562,0.003025,-28689.473669,999999.999999
2024-05-22 14:30:00,L47,x,-3989.837672,-3e-05,-9249.693938,999999.999999
2024-05-22 14:30:00,L47,y,-5429.265778,-3e-05,-10366.284462,999999.999999
2024-05-22 14:30:00,L47,z,-1252.075784,-3e-05,74917.396312,999999.999999
2024-05-22 15:00:00,L47,y,1031.862168,0.00467,53344.473975,999999.999999
2024-05-22 15:00:00,L47,x,1396.736266,0.00467,50846.605467,999999.999999
2024-05-22 15:00:00,L47,z,6614.480857,0.00467,-19019.006906,999999.999999
2024-05-22 15:30:00,L47,z,-4347.009862,0.0057,-58849.115076,999999.999999
2024-05-22 15:30:00,L47,x,3981.498947,0.0057,-36669.064776,999999.999999
2024-05-22 15:30:00,L47,y,3499.219826,0.0057,-31287.538683,999999.999999
2024-05-22 16:00:00,L47,x,-5318.869465,0.002798,-29059.598217,999999.999999
2024-05-22 16:00:00,L47,y,-3108.06283,0.002798,-16333.412712,999999.999999
2024-05-22 16:00:00,L47,z,-3006.218499,0.002798,68445.730898,999999.999999
2024-05-22 16:30:00,L47,x,11.54218,0.004474,69455.843495,999999.999999
2024-05-22 16:30:00,L47,y,-342.380735,0.004474,31057.959636,999999.999999
2024-05-22 16:30:00,L47,z,6829.704949,0.004474,1430.916642,999999.999999
2024-05-22 17:00:00,L47,z,-2774.771472,0.005012,-69657.810973,999999.999999
2024-05-22 17:00:00,L47,y,1907.513819,0.005012,-10036.439486,999999.999999
2024-05-22 17:00:00,L47,x,5969.443424,0.005012,-29090.433698,999999.999999
2024-05-22 17:30:00,L47,y,-595.853416,0.003557,-6801.180851,999999.999999
2024-05-22 17:30:00,L47,z,-4540.750572,0.003557,57001.020224,999999.999999
2024-05-22 17:30:00,L47,x,-5102.060698,0.003557,-49884.341108,999999.999999
2024-05-22 18:00:00,L47,y,-354.65173,0.00303,2309.062948,999999.999999
2024-05-22 18:00:00,L47,z,6545.892644,0.00303,21772.426799,999999.999999
2024-05-22 18:00:00,L47,x,-1949.108937,0.00303,72892.526337,999999.999999
2024-05-22 18:30:00,L47,z,-1000.211399,0.000996,-75399.204471,999999.999999
2024-05-22 18:30:00,L47,x,6745.200453,0.000996,-11114.068703,999999.999999
2024-05-22 18:30:00,L47,y,-667.267374,0.000996,-278.008815,999999.999999
2024-05-22 19:00:00,L47,x,-3566.917325,0.003949,-61704.05383,999999.999999
2024-05-22 19:00:00,L47,y,1135.426936,0.003949,15718.531015,999999.999999
2024-05-22 19:00:00,L47,z,-5744.682382,0.003949,41440.490154,999999.999999
2024-05-22 19:30:00,L47,z,5783.883916,-0.00109,40528.529789,999999.999999
2024-05-22 19:30:00,L47,y,1060.97534,-0.00109,-22476.849951,999999.999999
2024-05-22 19:30:00,L47,x,-3495.771061,-0.00109,60415.400127,999999.999999
2024-05-22 20:00:00,L47,z,847.291329,0.003241,-75632.791932,999999.999999
2024-05-22 20:00:00,L47,y,-3290.524568,0.003241,-5837.82737,999999.999999
2024-05-22 20:00:00,L47,x,5946.634112,0.003241,7671.937896,999999.999999
2024-05-22 20:30:00,L47,x,-1488.308712,0.002587,-58175.338364,999999.999999
2024-05-22 20:30:00,L47,y,1463.166514,0.002587,43056.617254,999999.999999
2024-05-22 20:30:00,L47,z,-6531.541775,0.002587,22904.36597,999999.999999
2024-05-22 21:00:00,L47,z,4599.088811,-0.002186,56332.659386,999999.999999
2024-05-22 21:00:00,L47,x,-3809.343267,-0.002186,37829.622876,999999.999999
2024-05-22 21:00:00,L47,y,3342.671504,-0.002186,-34636.272136,999999.999999
2024-05-22 21:30:00,L47,z,2632.657358,0.002743,-70328.827514,999999.999999
2024-05-22 21:30:00,L47,y,-5001.491579,0.002743,-23761.366446,999999.999999
2024-05-22 21:30:00,L47,x,3862.984426,0.002743,17373.794341,999999.999999
2024-05-22 22:00:00,L47,y,375.649258,0.006651,64854.810752,999999.999999
2024-05-22 22:00:00,L47,z,-6845.206239,0.006651,2724.64624,999999.999999
2024-05-22 22:00:00,L47,x,144.013073,0.006651,-39311.803736,999999.999999
2024-05-22 22:30:00,L47,x,-2591.921245,0.001204,15015.872307,999999.999999
2024-05-22 22:30:00,L47,y,5539.763442,0.001204,-30919.646658,999999.999999
2024-05-22 22:30:00,L47,z,3077.326719,0.001204,68028.215382,999999.999999
2024-05-22 23:00:00,L47,x,1312.554048,0.004827,12057.813255,999999.999999
2024-05-22 23:00:00,L47,y,-5220.183735,0.004827,-45581.722131,999999.999999
2024-05-22 23:00:00,L47,z,4225.795501,0.004827,-59871.13257,999999.999999
2024-05-22 23:30:00,L47,x,546.249848,0.001971,-11473.307427,999999.999999
2024-05-22 23:30:00,L47,y,-1525.744843,0.001971,72925.674274,999999.999999
2024-05-22 23:30:00,L47,z,-6662.522088,0.001971,-17656.659514,999999.999999
2024-05-23 00:00:00,L47,y,6716.27133,-0.001725,-14872.770014,999999.999999
2024-05-23 00:00:00,L47,x,-196.461432,-0.001725,1726.531873,999999.999999
2024-05-23 00:00:00,L47,z,1330.21437,-0.001725,74746.208382,999999.999999
2024-05-23 00:30:00,L47,z,5509.789119,0.007111,-45033.665734,999999.999999
2024-05-23 00:30:00,L47,y,-3993.161364,0.007111,-60938.338379,999999.999999
2024-05-23 00:30:00,L47,x,-704.348191,0.007111,-7678.478526,999999.999999
2024-05-23 01:00:00,L47,z,-5996.172008,0.001772,-36781.149025,999999.999999
2024-05-23 01:00:00,L47,y,-3283.025403,0.001772,64677.93534,999999.999999
2024-05-23 01:00:00,L47,x,-525.644489,0.001772,15287.111688,999999.999999
2024-05-23 01:30:00,L47,z,-514.627507,0.00155,75990.693982,999999.999999
2024-05-23 01:30:00,L47,y,6351.195792,0.00155,4700.409056,999999.999999
2024-05-23 01:30:00,L47,x,2519.476714,0.00155,3407.042313,999999.999999
2024-05-23 02:00:00,L47,z,6390.305346,0.004577,-26916.13014,999999.999999
2024-05-23 02:00:00,L47,y,-1972.500402,0.004577,-62045.261495,999999.999999
2024-05-23 02:00:00,L47,x,-1431.336785,0.004577,-34929.894138,999999.999999
2024-05-23 02:30:00,L47,z,-4894.235699,0.003751,-53261.329439,999999.999999
2024-05-23 02:30:00,L47,y,-3990.267256,0.003751,44227.509017,999999.999999
2024-05-23 02:30:00,L47,x,-2668.851313,0.003751,31444.032014,999999.999999
2024-05-23 03:00:00,L47,z,-2321.824877,0.000491,71677.534929,999999.999999
2024-05-23 03:00:00,L47,y,4561.528854,0.000491,17532.120899,999999.999999
2024-05-23 03:00:00,L47,x,4558.388435,0.000491,18854.319566,999999.999999
2024-05-23 03:30:00,L47,z,6803.287066,0.003691,-6846.300116,999999.999999
2024-05-23 03:30:00,L47,y,-134.877677,0.003691,-47027.760904,999999.999999
2024-05-23 03:30:00,L47,x,-678.23744,0.003691,-59434.633985,999999.999999
2024-05-23 04:00:00,L47,z,-3436.594685,0.00306,-65891.843536,999999.999999
2024-05-23 04:00:00,L47,y,-3183.525611,0.00306,20661.330625,999999.999999
2024-05-23 04:00:00,L47,x,-5003.683631,0.00306,32026.415084,999999.999999
2024-05-23 04:30:00,L47,z,-3959.008171,0.001107,62143.558511,999999.999999
2024-05-23 04:30:00,L47,y,2052.324815,0.001107,16327.319099,999999.999999
2024-05-23 04:30:00,L47,x,5206.905734,0.001107,40750.721831,999999.999999
2024-05-23 05:00:00,L47,z,6719.187288,0.004541,13717.356275,999999.999999
2024-05-23 05:00:00,L47,y,637.435,0.004541,-20720.206596,999999.999999
2024-05-23 05:00:00,L47,x,1101.183747,0.004541,-71930.916461,999999.999999
2024-05-23 05:30:00,L47,z,-1728.601658,0.007608,-73740.038099,999999.999999
2024-05-23 05:30:00,L47,y,-1041.156527,0.007608,4173.652205,999999.999999
2024-05-23 05:30:00,L47,x,-6548.677136,0.007608,18712.590859,999999.999999
2024-05-23 06:00:00,L47,z,-5307.634664,0.004032,48110.221016,999999.999999
2024-05-23 06:00:00,L47,y,-185.00298,0.004032,-94.990772,999999.999999
2024-05-23 06:00:00,L47,x,4336.515164,0.004032,58837.356537,999999.999999
2024-05-23 06:30:00,L47,z,6144.211028,0.000823,33283.060065,999999.999999
2024-05-23 06:30:00,L47,y,-66.553406,0.000823,7372.148449,999999.999999
2024-05-23 06:30:00,L47,x,3004.897619,0.000823,-68071.171402,999999.999999
2024-05-23 07:00:00,L47,z,105.368556,0.001036,-76211.077335,999999.999999
2024-05-23 07:00:00,L47,y,1689.972281,0.001036,1730.927844,999999.999999
2024-05-23 07:00:00,L47,x,-6637.554876,0.001036,-878.53201,999999.999999
2024-05-23 07:30:00,L47,z,-6270.441954,0.003124,30616.49382,999999.999999
2024-05-23 07:30:00,L47,y,-1293.804756,0.003124,-26322.4343,999999.999999
2024-05-23 07:30:00,L47,x,2454.616331,0.003124,64308.088179,999999.999999
2024-05-23 08:00:00,L47,z,5120.311773,0.00074,50426.148838,999999.999999
2024-05-23 08:00:00,L47,y,-2010.681036,0.00074,27091.0268,999999.999999
2024-05-23 08:00:00,L47,x,4068.971525,0.00074,-50252.690145,999999.999999
2024-05-23 08:30:00,L47,z,1931.498109,0.009494,-73108.808113,999999.999999
2024-05-23 08:30:00,L47,y,4009.038173,0.009494,14068.720245,999999.999999
2024-05-23 08:30:00,L47,x,-5204.013861,0.009494,-16452.004932,999999.999999
2024-05-23 09:00:00,L47,z,-6778.444462,0.004396,10933.992856,999999.999999
2024-05-23 09:00:00,L47,y,-914.581741,0.004396,-52654.995906,999999.999999
2024-05-23 09:00:00,L47,x,485.100459,0.004396,53550.099498,999999.999999
2024-05-23 09:30:00,L47,z,3722.237846,-0.000459,63889.570263,999999.999999
2024-05-23 09:30:00,L47,y,-4411.068288,-0.000459,31914.479093,999999.999999
2024-05-23 09:30:00,L47,x,3680.502601,-0.000459,-26594.893911,999999.999999
2024-05-23 10:00:00,L47,z,3616.85684,0.00593,-64649.906999,999999.999999
2024-05-23 10:00:00,L47,y,5085.527654,0.00593,35372.392882,999999.999999
2024-05-23 10:00:00,L47,x,-2810.895812,0.00593,-19473.76778,999999.999999
2024-05-23 10:30:00,L47,z,-6795.482708,0.001886,-9538.222746,999999.999999
2024-05-23 10:30:00,L47,y,666.58128,0.001886,-69203.377098,999999.999999
2024-05-23 10:30:00,L47,x,-627.100838,0.001886,29660.735464,999999.999999
2024-05-23 11:00:00,L47,z,2051.425101,-0.000855,72685.432755,999999.999999
2024-05-23 11:00:00,L47,y,-6269.096598,-0.000855,21721.831864,999999.999999
2024-05-23 11:00:00,L47,x,1841.472276,-0.000855,-7479.907612,999999.999999
2024-05-23 11:30:00,L47,z,5037.418173,0.003008,-51460.680893,999999.999999
2024-05-23 11:30:00,L47,y,4611.303705,0.003008,55753.689641,999999.999999
2024-05-23 11:30:00,L47,x,-411.913896,0.003008,-6847.909746,999999.999999
2024-05-23 12:00:00,L47,z,-6319.957611,0.002986,-29336.611695,999999.999999
2024-05-23 12:00:00,L47,y,2640.305936,0.002986,-70027.194532,999999.999999
2024-05-23 12:00:00,L47,x,-315.923746,0.002986,1147.558856,999999.999999
2024-05-23 12:30:00,L47,z,229.618912,0.000765,76162.927345,999999.999999
2024-05-23 12:30:00,L47,y,-6796.861581,0.000765,2818.166958,999999.999999
2024-05-23 12:30:00,L47,x,-829.819768,0.000765,-1118.111872,999999.999999
2024-05-23 13:00:00,L47,z,6089.473885,0.00307,-34513.622197,999999.999999
2024-05-23 13:00:00,L47,y,2930.232619,0.00307,65511.195336,999999.999999
2024-05-23 13:00:00,L47,x,1054.754168,0.00307,17718.580256,999999.999999
2024-05-23 13:30:00,L47,z,-5385.431953,0.000706,-47034.434788,999999.999999
2024-05-23 13:30:00,L47,y,4018.316634,0.000706,-55646.048535,999999.999999
2024-05-23 13:30:00,L47,x,1361.946094,0.000706,-21626.464147,999999.999999
2024-05-23 14:00:00,L47,z,-1608.86057,-0.000644,74065.615863,999999.999999
2024-05-23 14:00:00,L47,y,-5753.156455,-0.000644,-14757.118368,999999.999999
2024-05-23 14:00:00,L47,x,-3358.799287,-0.000644,-10026.918014,999999.999999
2024-05-23 14:30:00,L47,z,6695.992178,0.000247,-15057.33996,999999.999999
2024-05-23 14:30:00,L47,y,890.178814,0.000247,59278.262974,999999.999999
2024-05-23 14:30:00,L47,x,1065.403489,0.000247,45293.272747,999999.999999
2024-05-23 15:00:00,L47,z,-4059.387568,0.002904,-61342.275991,999999.999999
2024-05-23 15:00:00,L47,y,4057.239578,0.002904,-32820.352165,999999.999999
2024-05-23 15:00:00,L47,x,3748.299529,0.002904,-30809.702934,999999.999999
2024-05-23 15:30:00,L47,z,-3329.189429,0.00226,66565.426698,999999.999999
2024-05-23 15:30:00,L47,y,-3547.692199,0.00226,-21592.684216,999999.999999
2024-05-23 15:30:00,L47,x,-4829.221829,0.00226,-29943.339497,999999.999999
2024-05-23 16:00:00,L47,z,6813.096304,0.003456,5485.74802,999999.999999
2024-05-23 16:00:00,L47,y,-522.109041,0.003456,38332.026554,999999.999999
2024-05-23 16:00:00,L47,x,-266.878767,0.003456,65509.401188,999999.999999
2024-05-23 16:30:00,L47,z,-2438.086922,0.004822,-71205.482271,999999.999999
2024-05-23 16:30:00,L47,y,2578.354849,0.004822,-11692.988501,999999.999999
2024-05-23 16:30:00,L47,x,5863.015475,0.004822,-24379.487803,999999.999999
2024-05-23 17:00:00,L47,z,-4806.543262,0.002746,54236.03139,999999.999999
2024-05-23 17:00:00,L47,y,-1064.835764,0.002746,-12957.399157,999999.999999
2024-05-23 17:00:00,L47,x,-4771.723729,0.002746,-51690.735029,999999.999999
2024-05-23 17:30:00,L47,z,6432.613503,0.000711,25626.216211,999999.999999
2024-05-23 17:30:00,L47,y,-603.515274,0.000711,10051.427006,999999.999999
2024-05-23 17:30:00,L47,x,-2243.506932,0.000711,70964.005394,999999.999999
2024-05-23 18:00:00,L47,z,-639.155114,-0.000842,-75886.186269,999999.999999
2024-05-23 18:00:00,L47,y,46.389133,-0.000842,-1472.439225,999999.999999
2024-05-23 18:00:00,L47,x,6821.007562,-0.000842,-7003.315527,999999.999999
2024-05-23 18:30:00,L47,z,-5934.252274,0.000752,37997.343203,999999.999999
2024-05-23 18:30:00,L47,y,713.55219,0.000752,9185.738356,999999.999999
2024-05-23 18:30:00,L47,x,-3360.01257,0.000752,-65126.856817,999999.999999
2024-05-23 19:00:00,L47,z,5582.422352,-0.003132,43901.717642,999999.999999
2024-05-23 19:00:00,L47,y,765.346536,-0.003132,-15201.279834,999999.999999
2024-05-23 19:00:00,L47,x,-3880.049114,-0.003132,60338.635681,999999.999999
2024-05-23 19:30:00,L47,z,1206.327476,0.000128,-75022.894971,999999.999999
2024-05-23 19:30:00,L47,y,-2625.347882,0.000128,-6492.853525,999999.999999
2024-05-23 19:30:00,L47,x,6209.086065,0.000128,11954.437328,999999.999999
2024-05-23 20:00:00,L47,z,-6631.471906,0.006624,19034.877833,999999.999999
2024-05-23 20:00:00,L47,y,1124.171818,0.006624,37028.538751,999999.999999
2024-05-23 20:00:00,L47,x,-1332.836945,0.006624,-63468.460792,999999.999999
2024-05-23 20:30:00,L47,z,4324.409806,4.3e-05,58979.21595,999999.999999
2024-05-23 20:30:00,L47,y,3067.775676,4.3e-05,-28461.145043,999999.999999
2024-05-23 20:30:00,L47,x,-4327.83932,4.3e-05,38947.796046,999999.999999
2024-05-23 21:00:00,L47,z,2963.350696,0.00519,-68669.83169,999999.999999
2024-05-23 21:00:00,L47,y,-4461.690154,0.00519,-24334.620115,999999.999999
2024-05-23 21:00:00,L47,x,4262.864156,0.00519,22455.296137,999999.999999
2024-05-23 21:30:00,L47,z,-6848.548663,0.002429,-1290.327771,999999.999999
2024-05-23 21:30:00,L47,y,101.707374,0.002429,60227.436573,999999.999999
2024-05-23 21:30:00,L47,x,322.860844,0.002429,-46152.610568,999999.999999
2024-05-23 22:00:00,L47,z,2749.836917,-0.001174,69753.621136,999999.999999
2024-05-23 22:00:00,L47,y,5370.363191,-0.001174,-25947.750447,999999.999999
2024-05-23 22:00:00,L47,x,-3237.53027,-0.001174,16470.398645,999999.999999
2024-05-23 22:30:00,L47,z,4503.841704,0.004725,-57290.639335,999999.999999
2024-05-23 22:30:00,L47,y,-4838.906997,0.004725,-46861.367502,999999.999999
2024-05-23 22:30:00,L47,x,1766.848422,0.004725,18120.763718,999999.999999
2024-05-23 23:00:00,L47,z,-6569.531781,0.003953,-21528.771732,999999.999999
2024-05-23 23:00:00,L47,y,-1796.339455,0.003953,70254.133064,999999.999999
2024-05-23 23:00:00,L47,x,792.592451,0.003953,-19069.747566,999999.999999
2024-05-23 23:30:00,L47,z,974.109347,-0.003089,75427.131401,999999.999999
2024-05-23 23:30:00,L47,y,6719.062492,-0.003089,-10669.044915,999999.999999
2024-05-23 23:30:00,L47,x,-910.062673,-0.003089,2826.70245,999999.999999
2024-05-24 00:00:00,L47,z,5715.178656,0.005892,-41725.186811,999999.999999
2024-05-24 00:00:00,L47,y,-3748.438651,0.005892,-63696.716753,999999.999999
2024-05-24 00:00:00,L47,x,-278.689869,0.005892,-1015.726489,999999.999999
2024-05-24 00:30:00,L47,z,-5813.853827,0.002664,-40235.419322,999999.999999
2024-05-24 00:30:00,L47,y,-3627.371058,0.002664,63957.988605,999999.999999
2024-05-24 00:30:00,L47,x,-219.216787,0.002664,7895.482793,999999.999999
2024-05-24 01:00:00,L47,x,1827.383089,-0.005073,3923.792155,999999.999999
2024-05-24 01:00:00,L47,z,-873.419549,-0.005073,75582.321706,999999.999999
2024-05-24 01:00:00,L47,y,6546.251025,-0.005073,8890.761238,999999.999999
2024-05-24 01:30:00,L47,x,-1083.635447,0.005006,-28487.38888,999999.999999
2024-05-24 01:30:00,L47,y,-1798.67096,0.005006,-66687.225083,999999.999999
2024-05-24 01:30:00,L47,z,6508.552314,0.005006,-23122.547709,999999.999999
2024-05-24 02:00:00,L47,z,-4635.825855,0.002974,-56050.675897,999999.999999
2024-05-24 02:00:00,L47,y,-4464.656593,0.002974,44911.305223,999999.999999
2024-05-24 02:00:00,L47,x,-2360.348543,0.002974,25007.457335,999999.999999
2024-05-24 02:30:00,L47,y,4913.061589,-0.001484,22418.766405,999999.999999
2024-05-24 02:30:00,L47,z,-2657.096175,-0.001484,70216.845235,999999.999999
2024-05-24 02:30:00,L47,x,3972.743315,-0.001484,19119.114185,999999.999999
2024-05-24 03:00:00,L47,x,-404.626893,0.004206,-54151.773043,999999.999999
2024-05-24 03:00:00,L47,z,6826.100428,0.004206,-2845.364656,999999.999999
2024-05-24 03:00:00,L47,y,46.308576,0.004206,-53388.095818,999999.999999
2024-05-24 03:30:00,L47,z,-3120.937102,0.004864,-67812.95625,999999.999999
2024-05-24 03:30:00,L47,y,-3795.994425,0.004864,21904.984798,999999.999999
2024-05-24 03:30:00,L47,x,-4777.833411,0.004864,26798.962779,999999.999999
